0.926403	0.847094	1.739718	0.386473	0.373046	0.173746
0.926503	0.847176	1.740404	0.386448	0.373040	0.173760
0.926603	0.847258	1.741090	0.386423	0.373034	0.173775
0.926703	0.847340	1.741777	0.386399	0.373028	0.173789
0.926803	0.847423	1.742466	0.386374	0.373022	0.173803
0.926903	0.847505	1.743155	0.386349	0.373016	0.173817
0.927003	0.847588	1.743845	0.386325	0.373010	0.173831
0.927103	0.847670	1.744536	0.386300	0.373004	0.173845
0.927203	0.847753	1.745228	0.386275	0.372998	0.173860
0.927303	0.847836	1.745921	0.386251	0.372992	0.173874
0.927403	0.847919	1.746614	0.386226	0.372986	0.173888
0.927503	0.848002	1.747309	0.386201	0.372980	0.173902
0.927603	0.848085	1.748005	0.386177	0.372974	0.173916
0.927703	0.848168	1.748701	0.386152	0.372969	0.173930
0.927803	0.848251	1.749399	0.386127	0.372963	0.173945
0.927903	0.848334	1.750097	0.386103	0.372957	0.173959
0.928003	0.848418	1.750796	0.386078	0.372951	0.173973
0.928103	0.848501	1.751496	0.386053	0.372945	0.173987
0.928203	0.848585	1.752197	0.386029	0.372939	0.174001
0.928303	0.848669	1.752900	0.386004	0.372933	0.174015
0.928403	0.848753	1.753603	0.385979	0.372927	0.174030
0.928503	0.848836	1.754307	0.385954	0.372921	0.174044
0.928603	0.848921	1.755012	0.385930	0.372915	0.174058
0.928703	0.849005	1.755718	0.385905	0.372909	0.174072
0.928803	0.849089	1.756425	0.385880	0.372903	0.174086
0.928903	0.849173	1.757134	0.385856	0.372897	0.174100
0.929003	0.849257	1.757842	0.385831	0.372891	0.174115
0.929103	0.849342	1.758553	0.385806	0.372885	0.174129
0.929203	0.849426	1.759263	0.385782	0.372879	0.174143
0.929303	0.849511	1.759976	0.385757	0.372873	0.174157
0.929403	0.849596	1.760688	0.385732	0.372867	0.174171
0.929503	0.849681	1.761402	0.385708	0.372861	0.174185
0.929603	0.849765	1.762116	0.385683	0.372855	0.174199
0.929703	0.849850	1.762832	0.385658	0.372849	0.174214
0.929803	0.849936	1.763550	0.385634	0.372843	0.174228
0.929903	0.850021	1.764268	0.385609	0.372837	0.174242
0.930003	0.850106	1.764985	0.385584	0.372831	0.174256
0.930103	0.850192	1.765706	0.385560	0.372825	0.174270
0.930203	0.850277	1.766427	0.385535	0.372819	0.174284
0.930303	0.850363	1.767149	0.385510	0.372813	0.174298
0.930403	0.850448	1.767871	0.385486	0.372807	0.174313
